"Date","Open","High","Low","Close"
"18 Sep 2014","6390.9","6565.1","6386.2","6559.5"
"17 Sep 2014","6444.5","6463.75","6397.4","6416.55"
"16 Sep 2014","6543.75","6550.25","6403.65","6417.85"
"15 Sep 2014","6565.1","6576.1","6528.75","6553.25"
"12 Sep 2014","6572.85","6603.25","6555.95","6593.85"
"11 Sep 2014","6574.1","6606.75","6551.05","6569.05"
"10 Sep 2014","6576.4","6576.4","6524","6545.45"
"09 Sep 2014","6582.2","6584.95","6550.8","6567.5"
"08 Sep 2014","6573.35","6596.45","6551","6589"
"05 Sep 2014","6573.9","6582.55","6492.8","6529.85"
"04 Sep 2014","6577.05","6578.6","6528.75","6573.95"
"03 Sep 2014","6618.85","6619.9","6560.5","6574.7"
"02 Sep 2014","6554.05","6615.05","6554.05","6589.95"
"01 Sep 2014","6506.5","6558.4","6494.55","6543.3"
"28 Aug 2014","6469.65","6496.9","6456.65","6480.15"
"27 Aug 2014","6473.85","6479.35","6447.5","6462.25"
"26 Aug 2014","6396.85","6447.85","6384.5","6433.25"
"25 Aug 2014","6474.25","6539.65","6425.85","6439.1"
"22 Aug 2014","6465.4","6504.55","6458","6475.05"
"21 Aug 2014","6419.25","6480","6413.2","6454.9"
"20 Aug 2014","6466.2","6466.2","6400.95","6413.15"
"19 Aug 2014","6482.1","6486.55","6435.9","6441.65"
"18 Aug 2014","6355.6","6459.1","6329.5","6453.3"
"14 Aug 2014","6349.15","6370.75","6313.85","6356.65"
"13 Aug 2014","6334.45","6354.4","6281.4","6324.05"
"12 Aug 2014","6253.85","6349.95","6234.75","6338.75"
"11 Aug 2014","6169.9","6218.2","6161.4","6203.4"
"08 Aug 2014","6144.8","6154.85","6103.4","6131.4"
"07 Aug 2014","6204.3","6264","6189.25","6204.8"
"06 Aug 2014","6291.95","6310.1","6205.25","6217.55"
"05 Aug 2014","6292.6","6336.2","6218.7","6319.1"
"04 Aug 2014","6299.1","6310.5","6236.85","6277.55"
"01 Aug 2014","6289.95","6368.8","6245.65","6260.95"
"31 Jul 2014","6423.2","6432.35","6328.5","6345.1"
"30 Jul 2014","6334.05","6436.65","6318.9","6430.15"
"28 Jul 2014","6389.65","6389.65","6284.75","6325.75"
"25 Jul 2014","6400.45","6428.75","6328.35","6368.3"
"24 Jul 2014","6384.75","6410.3","6361.15","6401.7"
"23 Jul 2014","6413.35","6440.15","6367.85","6385.75"
"22 Jul 2014","6353.25","6394.5","6323.7","6388.1"
"21 Jul 2014","6339.75","6373.95","6312.6","6326.15"
"18 Jul 2014","6220.45","6324.3","6200.45","6298.25"
"17 Jul 2014","6257.15","6277.4","6223.15","6252.3"
"16 Jul 2014","6198.95","6274.1","6138.75","6263"
"15 Jul 2014","6059.7","6157.15","6054.8","6144.45"
"14 Jul 2014","6039.75","6071.8","5994.1","6021.5"
"11 Jul 2014","6188.1","6226.1","6000.5","6019.6"
"10 Jul 2014","6205.1","6384.4","6095.9","6202.4"
"09 Jul 2014","6226.1","6267.9","6157.25","6202.5"
"08 Jul 2014","6384.4","6393.45","6187.65","6232.05"
"07 Jul 2014","6404.95","6411.15","6340.85","6364.35"
"04 Jul 2014","6330.3","6395.45","6284.5","6388.65"
"03 Jul 2014","6358.5","6378.95","6331.05","6339.05"
"02 Jul 2014","6310.6","6357.25","6302.55","6350.1"
"01 Jul 2014","6258.6","6277.35","6245.05","6256.3"
"30 Jun 2014","6172.75","6264.15","6171","6246.95"
"27 Jun 2014","6183.4","6213.9","6125.35","6141.55"
"26 Jun 2014","6251.8","6278","6148.7","6161.35"
"25 Jun 2014","6270","6270","6232.65","6243.4"
"24 Jun 2014","6174.55","6269.95","6174.55","6259.45"
"23 Jun 2014","6150.1","6176.1","6111.15","6152.9"
"20 Jun 2014","6161.3","6207.05","6125.95","6138.85"
"19 Jun 2014","6215.05","6236.3","6120.6","6156.5"
"18 Jun 2014","6252.55","6281.45","6160.05","6194.05"
"17 Jun 2014","6135.3","6261.4","6096.1","6252.85"
"16 Jun 2014","6171.65","6188.5","6100","6150.65"
"13 Jun 2014","6326.9","6359.85","6183.65","6192.1"
"12 Jun 2014","6274","6324.3","6230.25","6316.6"
"11 Jun 2014","6282.9","6330.6","6238.2","6278.35"
"10 Jun 2014","6327.05","6328.35","6231.7","6282.25"
"09 Jun 2014","6328.65","6360.5","6302.2","6323.6"
"06 Jun 2014","6220.1","6300.4","6192.1","6295.3"
"05 Jun 2014","6138.3","6198.4","6101.6","6174.55"
"04 Jun 2014","6153.05","6198.85","6133.15","6164.45"
"03 Jun 2014","6156","6187.9","6105.9","6157.3"
"02 Jun 2014","5946.35","6149.8","5942.45","6135.95"
"30 May 2014","6066.9","6066.9","5924.2","5949.45"
"29 May 2014","6107.3","6140.55","6035.5","6047.95"
"28 May 2014","6075.75","6119.5","6055.2","6109.45"
"27 May 2014","6136.8","6140.45","6037.7","6076.85"
"26 May 2014","6217.75","6278","6071.15","6137.4"
"23 May 2014","6098.35","6188.8","6071.1","6174.4"
"22 May 2014","6083.3","6144.7","6059.2","6079.5"
"21 May 2014","6111.85","6111.85","6025.7","6061.6"
"20 May 2014","6165.85","6167.2","6090.1","6110.15"
"19 May 2014","6002.3","6150.45","6002.3","6117.75"
"16 May 2014","5904.55","6282.15","5812.7","5924.35"
"15 May 2014","5698.25","5754.8","5687.45","5744.7"
"14 May 2014","5717.8","5767.8","5689.55","5707.65"
"13 May 2014","5764.65","5795.7","5704.85","5726.3"
"12 May 2014","5585.8","5734","5585.8","5695.95"
"09 May 2014","5298.65","5598.55","5298.6","5574.15"
"08 May 2014","5287.9","5322.25","5269.45","5298.5"
"07 May 2014","5309.15","5315.7","5257.45","5267.9"
"06 May 2014","5326.2","5348.65","5296.8","5312.6"
"05 May 2014","5321.3","5345.25","5289.15","5295.55"
"02 May 2014","5327.45","5368.85","5314.7","5322.35"
"30 Apr 2014","5324.4","5386.65","5264.95","5308"
"29 Apr 2014","5365.85","5380.7","5302.55","5312.65"
"28 Apr 2014","5356.45","5377.85","5314.6","5361.65"
"25 Apr 2014","5397.25","5442.3","5340.9","5366.75"
"23 Apr 2014","5331.65","5401.15","5331.65","5385.65"
"22 Apr 2014","5338.4","5359.95","5314.35","5342.9"
"21 Apr 2014","5294.6","5342.8","5283.7","5327"
"17 Apr 2014","5198.7","5284.6","5181.5","5279.55"
"16 Apr 2014","5212.65","5258.7","5177.9","5196.35"
"15 Apr 2014","5338.35","5338.35","5213.3","5226.85"
"11 Apr 2014","5340.95","5367.25","5313","5345.95"
"10 Apr 2014","5371.85","5419.35","5353.7","5386.3"
"09 Apr 2014","5239.4","5378.6","5224.6","5368.65"
"07 Apr 2014","5219.9","5240.25","5163.35","5202"
"04 Apr 2014","5220.05","5257.4","5180.3","5214.5"
"03 Apr 2014","5294","5295.15","5212.3","5235.8"
"02 Apr 2014","5265.75","5293.6","5225.3","5281.75"
"01 Apr 2014","5293.15","5293.15","5186.05","5228.65"
"31 Mar 2014","5302.5","5306.8","5240.4","5273.65"
"28 Mar 2014","5250.15","5274.75","5200.9","5264.35"
"27 Mar 2014","5189.9","5270.15","5169.5","5215.7"
"26 Mar 2014","5186.5","5197.8","5147.85","5171.35"
"25 Mar 2014","5118.75","5175","5117.55","5162.4"
"24 Mar 2014","5024.85","5135.9","5024.85","5128"
"22 Mar 2014","5017.9","5017.9","4997.6","5002.85"
"21 Mar 2014","5022.2","5033.35","5000","5008"
"20 Mar 2014","5069.85","5069.85","4985.65","4995.6"
"19 Mar 2014","5062.1","5099.7","5051.1","5079.25"
"18 Mar 2014","5038.7","5084.4","5000.25","5033.7"
"14 Mar 2014","5003.2","5038.65","4960.4","5023.3"
"13 Mar 2014","5025.45","5115.45","5025.45","5063.8"
"12 Mar 2014","4990.25","5048.3","4961.2","5009.7"
"11 Mar 2014","5038.1","5094.2","4994.55","5014.3"
"10 Mar 2014","4906.15","5044.8","4906.15","5030.45"
"07 Mar 2014","4782.5","4977","4779.45","4950.05"
"06 Mar 2014","4701.25","4767.35","4685","4758.95"
"05 Mar 2014","4647.85","4688.6","4608.8","4681.6"
"04 Mar 2014","4536.45","4628.55","4536.45","4625.25"
"03 Mar 2014","4559.05","4605.85","4519.2","4533.75"
"28 Feb 2014","4582","4592.3","4552.05","4580.65"
"26 Feb 2014","4543.25","4576.9","4543.25","4570.75"
"25 Feb 2014","4566.35","4579.75","4520.4","4539.75"
"24 Feb 2014","4476.2","4547.8","4461.8","4541.1"
"21 Feb 2014","4443.8","4505","4443.8","4492.7"
"20 Feb 2014","4472.5","4482","4437.1","4442.6"
"19 Feb 2014","4489.05","4522.4","4468.95","4512.55"
"18 Feb 2014","4388.95","4511.2","4385.55","4498.65"
"17 Feb 2014","4336.1","4396.9","4336.1","4387.5"
"14 Feb 2014","4318.15","4346.15","4275.45","4335.5"
"13 Feb 2014","4398.4","4411.25","4302.65","4313.5"
"12 Feb 2014","4378","4409.35","4374.85","4403.1"
"11 Feb 2014","4339.3","4365.65","4329.2","4354.2"
"10 Feb 2014","4376.7","4384.45","4322.35","4331.1"
"07 Feb 2014","4392.1","4395.75","4330.8","4368.25"
"06 Feb 2014","4371.65","4395.9","4304.85","4353.65"
"05 Feb 2014","4351.5","4361.7","4307.55","4355"
"04 Feb 2014","4271.45","4363.45","4259.4","4342.35"
"03 Feb 2014","4365.1","4376.3","4309.95","4317.3"
"31 Jan 2014","4395.45","4410.35","4358.9","4385.65"
"30 Jan 2014","4399.75","4418.4","4349.7","4384.35"
"29 Jan 2014","4520.95","4534.95","4450.4","4463.8"
"28 Jan 2014","4487.55","4558","4435.1","4483.9"
"27 Jan 2014","4573.15","4573.15","4480.45","4489.1"
"24 Jan 2014","4662.7","4679.5","4633.5","4639.55"
"23 Jan 2014","4682.7","4725.6","4668.35","4714.05"
"22 Jan 2014","4683.15","4712.45","4653.85","4696.65"
"21 Jan 2014","4652.85","4688.85","4639.3","4684.5"
"20 Jan 2014","4619.95","4651.1","4595.05","4631.5"
"17 Jan 2014","4681","4692.25","4606.45","4612.95"
"16 Jan 2014","4716.5","4722.35","4678.9","4692.2"
"15 Jan 2014","4627.55","4703.4","4624.25","4697.4"
"14 Jan 2014","4620.85","4657.35","4605.9","4612.4"
"13 Jan 2014","4544.6","4651.75","4544.6","4634.65"
"10 Jan 2014","4585.45","4622.45","4535.25","4541.3"
"09 Jan 2014","4629.8","4634","4583.15","4595.75"
"08 Jan 2014","4627.7","4647.65","4608.8","4626.35"
"07 Jan 2014","4640.55","4666.6","4570.05","4619.25"
"06 Jan 2014","4659.75","4659.75","4604.75","4628.35"
"03 Jan 2014","4638.2","4674.6","4621.7","4664.1"
"02 Jan 2014","4734.95","4808.4","4648.95","4665"
"01 Jan 2014","4758.75","4761.8","4732.65","4737.6"
"31 Dec 2013","4751.75","4757.3","4716.15","4742.9"
"30 Dec 2013","4775.9","4783.45","4719.65","4733.5"
"27 Dec 2013","4722.55","4763.35","4719.75","4749.15"
"26 Dec 2013","4695.3","4731.65","4687.6","4712.4"
"24 Dec 2013","4731.05","4731.05","4687.4","4695.75"
"23 Dec 2013","4701.2","4753.5","4701.2","4719.65"
"20 Dec 2013","4607.35","4727.3","4604.1","4712"
"19 Dec 2013","4770.3","4773.3","4595.45","4605.7"
"18 Dec 2013","4626.9","4789.25","4626.65","4718.15"
"17 Dec 2013","4737.7","4739.85","4641.35","4649.1"
"16 Dec 2013","4723.25","4752.1","4706.95","4723.3"
"13 Dec 2013","4776.65","4778","4716.2","4723.35"
"12 Dec 2013","4844.95","4869.3","4822.35","4830.65"
"11 Dec 2013","4833.55","4898.85","4821.95","4864.95"
"10 Dec 2013","4950.2","4958.55","4850.85","4870.05"
"09 Dec 2013","5034.25","5034.25","4939.4","4957"
"06 Dec 2013","4843.85","4865.65","4818.85","4844.55"
"05 Dec 2013","4794.15","4867.55","4794.15","4854.95"
"04 Dec 2013","4699.05","4708.65","4664.8","4676.25"
"03 Dec 2013","4719.85","4743.1","4702.2","4718.4"
"02 Dec 2013","4696.1","4763.7","4696.1","4738.9"
"29 Nov 2013","4612.7","4705.15","4612.7","4692.3"
"28 Nov 2013","4630.35","4655.9","4581.65","4600.8"
"27 Nov 2013","4607.75","4613.6","4556.65","4594.6"
"26 Nov 2013","4637.7","4673.8","4589.2","4600.55"
"25 Nov 2013","4544.25","4670.15","4544.25","4661.6"
"22 Nov 2013","4518.35","4552.15","4484.9","4503.8"
"21 Nov 2013","4570.85","4570.85","4477.45","4492.3"
"20 Nov 2013","4663.35","4691.5","4580.2","4607.3"
"19 Nov 2013","4685.8","4699.8","4659.55","4689.3"
"18 Nov 2013","4603.65","4684.75","4603.6","4676.6"
"14 Nov 2013","4499.4","4577.9","4499.4","4544.4"
"13 Nov 2013","4432.4","4496.1","4416.1","4449.9"
"12 Nov 2013","4545.2","4582.1","4462.95","4473.7"
"11 Nov 2013","4553.6","4601.4","4513.9","4538.95"
"08 Nov 2013","4648.35","4668","4558.35","4587.5"
"07 Nov 2013","4755.25","4799.25","4662.05","4673.2"
"06 Nov 2013","4825.95","4825.95","4731.15","4741.8"
"05 Nov 2013","4829.1","4897.2","4811.4","4824.85"
"03 Nov 2013","4883.15","4887.2","4849.7","4857.9"
"01 Nov 2013","4814.4","4884.8","4794.7","4867.3"
"31 Oct 2013","4731.5","4827.35","4724.15","4810.3"
"30 Oct 2013","4741.45","4781.1","4729.2","4748.75"
"29 Oct 2013","4564.25","4730.85","4513.2","4723.65"
"28 Oct 2013","4588.25","4617.1","4544.25","4553.35"
"25 Oct 2013","4572.55","4589.55","4533.85","4571.5"
"24 Oct 2013","4546.2","4637.1","4546.2","4576.1"
"23 Oct 2013","4563.15","4574.75","4506.9","4562.2"
"22 Oct 2013","4538.55","4582.1","4523.15","4551"
"21 Oct 2013","4555.5","4578.35","4509.55","4562.8"
"18 Oct 2013","4409.45","4558.8","4409.45","4544.5"
"17 Oct 2013","4433.95","4433.95","4373.25","4389.15"
"15 Oct 2013","4513.6","4516.6","4391.9","4412.6"
"14 Oct 2013","4479.2","4508.4","4453.2","4489.9"
"11 Oct 2013","4444.55","4500.7","4395.4","4491.65"
"10 Oct 2013","4391.35","4410.05","4352.2","4394.25"
"09 Oct 2013","4274.65","4413.7","4256.25","4403.65"
"08 Oct 2013","4441.9","4450.95","4306.35","4327.45"
"07 Oct 2013","4329.55","4333.45","4236.55","4324.95"
"04 Oct 2013","4352.55","4402.1","4323.9","4357.05"
"03 Oct 2013","4276.6","4377.2","4250.1","4368.75"
"01 Oct 2013","4161.9","4257.05","4127.55","4247.4"
"30 Sep 2013","4208.65","4221","4122.6","4139.9"
"27 Sep 2013","4340.3","4340.3","4239.85","4251.8"
"26 Sep 2013","4303","4358.6","4300.45","4325.15"
"25 Sep 2013","4352.8","4362.1","4246.05","4305"
"24 Sep 2013","4284.8","4378.45","4282.15","4347.95"
"23 Sep 2013","4430.55","4447.3","4329.05","4344.25"
"20 Sep 2013","4684.35","4700.8","4403","4521.95"
"19 Sep 2013","4632.7","4705.35","4632.7","4677.95"
"18 Sep 2013","4396.15","4435.35","4340.85","4419.5"
"17 Sep 2013","4395.55","4397.4","4356.8","4381.55"
"16 Sep 2013","4463.8","4480.65","4341.6","4420.95"
"13 Sep 2013","4332.75","4397.35","4313.6","4364.55"
"12 Sep 2013","4421.1","4421.1","4331.65","4364.85"
"11 Sep 2013","4346.3","4436.5","4290","4421.55"
"10 Sep 2013","4280.8","4385.65","4280.8","4369.7"
"06 Sep 2013","4132.85","4233.8","4055.6","4219.9"
"05 Sep 2013","3962.55","4137.45","3962.55","4110.55"
"04 Sep 2013","3749.1","3826.65","3715.55","3812.35"
"03 Sep 2013","3976","3976","3733.6","3749.6"
"02 Sep 2013","3918.55","3978","3912.55","3941.4"
"30 Aug 2013","3820.65","3913.1","3806.75","3890.05"
"29 Aug 2013","3762","3829","3754.75","3815.95"
"28 Aug 2013","3721","3758.1","3575.7","3714.1"
"27 Aug 2013","3967.65","3967.65","3757.9","3784.75"
"26 Aug 2013","4090.35","4109.95","4008.4","4033.1"
"23 Aug 2013","4017.4","4075.5","3964.1","4069"
"22 Aug 2013","3989.45","4041.1","3913.5","3998.75"
"21 Aug 2013","4140.75","4179","3969.4","4014.15"
"20 Aug 2013","3888.45","4008.95","3860","3980.35"
"19 Aug 2013","4056.2","4056.2","3943.15","3976.35"
"16 Aug 2013","4257.6","4257.6","4063.3","4073.1"
"14 Aug 2013","4306.05","4315","4258.6","4299.8"
"13 Aug 2013","4163.15","4302.8","4119.35","4293.85"
"12 Aug 2013","4199.75","4227.9","4136.4","4174.05"
"08 Aug 2013","4137.35","4209","4130.5","4176.35"
"07 Aug 2013","4158.15","4168.5","4103.2","4130.05"
"06 Aug 2013","4299.75","4299.75","4121.65","4145.8"
"05 Aug 2013","4302.9","4333.95","4242.95","4323.9"
"02 Aug 2013","4350.7","4370.2","4272.15","4294.75"
"01 Aug 2013","4319.35","4366.75","4250.2","4336.7"
"31 Jul 2013","4342.4","4342.4","4250.85","4278.4"
"30 Jul 2013","4383.2","4434.35","4343.5","4354.55"
"29 Jul 2013","4417.8","4424.75","4373.95","4380.1"
"26 Jul 2013","4497.75","4510.85","4398.7","4428.7"
"25 Jul 2013","4493.95","4534.65","4463.95","4470"
"24 Jul 2013","4623.6","4623.6","4490.55","4510.45"
"23 Jul 2013","4690.45","4709.3","4676.5","4695.75"
"22 Jul 2013","4570.95","4667.55","4570.95","4649.5"
"19 Jul 2013","4689.15","4699.5","4557.95","4583.05"
"18 Jul 2013","4618.65","4694.5","4556","4676.2"
"17 Jul 2013","4686.55","4689.4","4555.35","4600.15"
"16 Jul 2013","4764.5","4764.5","4655.25","4671.75"
"15 Jul 2013","4855.95","4895.7","4833.9","4886.85"
"12 Jul 2013","4873.5","4885.15","4814.95","4870.7"
"11 Jul 2013","4794.35","4862.4","4793.6","4845.95"
"10 Jul 2013","4764.1","4781.35","4710.5","4725.45"
"09 Jul 2013","4719.25","4755.45","4718.25","4749.85"
"08 Jul 2013","4742.9","4745.6","4663.9","4691.75"
"05 Jul 2013","4807.6","4823.15","4780.55","4785.8"
"04 Jul 2013","4778.75","4804.6","4726.95","4764.7"
"03 Jul 2013","4829.9","4829.9","4752.05","4762.4"
"02 Jul 2013","4914.45","4937","4865.15","4874.4"
"01 Jul 2013","4876.15","4926.9","4869.05","4920"
"28 Jun 2013","4754.15","4901.15","4754.15","4882"
"27 Jun 2013","4673.05","4721.6","4656.45","4710.1"
"26 Jun 2013","4672.4","4690.15","4607.3","4623"
"25 Jun 2013","4687.85","4722.65","4643.55","4659.35"
"24 Jun 2013","4694.85","4697.45","4646.7","4672.9"
"21 Jun 2013","4713.25","4742.45","4674.25","4726.15"
"20 Jun 2013","4848.25","4848.25","4721","4736.6"
"19 Jun 2013","4884.1","4924.75","4865.15","4918.9"
"18 Jun 2013","4935.75","4946.9","4881.05","4891.5"
"17 Jun 2013","4911.6","4953.05","4861.4","4942.25"
"14 Jun 2013","4852.25","4916.7","4847.95","4909.35"
"13 Jun 2013","4793.3","4829.9","4784.6","4795.7"
"12 Jun 2013","4860.85","4888.5","4828.5","4849.9"
"11 Jun 2013","4956.5","4967","4864.55","4876.3"
"10 Jun 2013","5043.8","5067.25","4969.05","4991.75"
"07 Jun 2013","5042.65","5115.65","5006","5014.8"
"06 Jun 2013","5008.4","5107.4","4989.7","5063.4"
"05 Jun 2013","5042.85","5061.35","5005","5036.8"
"04 Jun 2013","5114.15","5143.85","5041.95","5048.4"
"03 Jun 2013","5154.75","5165.35","5085.7","5102.75"
"31 May 2013","5283.35","5288.55","5146.55","5157.65"
"30 May 2013","5276.2","5328.2","5276.2","5310.3"
"29 May 2013","5354.65","5354.65","5275.65","5320.05"
"28 May 2013","5365","5382.2","5326.95","5357.1"
"27 May 2013","5270.45","5383.05","5260.2","5367.45"
"24 May 2013","5275.95","5296.35","5214.8","5279.8"
"23 May 2013","5306.15","5339.35","5217.5","5231.75"
"22 May 2013","5378.85","5389.15","5321.35","5348.8"
"21 May 2013","5391.2","5429.6","5352.6","5363.55"
"20 May 2013","5444.35","5473.1","5381.55","5395"
"17 May 2013","5410","5458.05","5370.5","5440.8"
"16 May 2013","5348.2","5431.65","5348.2","5417.6"
"15 May 2013","5188.5","5373.85","5188.5","5366.7"
"14 May 2013","5147.45","5195","5127","5161.85"
"13 May 2013","5221.35","5253.95","5136.1","5146.25"
"11 May 2013","5213.5","5239.85","5210.2","5226.8"
"10 May 2013","5182.35","5236","5167.45","5222.95"
"09 May 2013","5228.05","5231.05","5171.85","5185.7"
"08 May 2013","5182.1","5233.6","5151.4","5210.5"
"07 May 2013","5084.25","5171.55","5084.25","5162.65"
"06 May 2013","5079.1","5092.15","5017.1","5079.55"
"03 May 2013","5183.4","5183.4","5074.25","5083.3"
"02 May 2013","5121","5220.4","5119.6","5196.95"
"30 Apr 2013","5164.35","5171.5","5070.1","5123.7"
"29 Apr 2013","5157.3","5176.8","5126.05","5157.75"
"26 Apr 2013","5180.1","5200.65","5128.95","5151"
"25 Apr 2013","5132.95","5211.3","5126","5191.1"
"23 Apr 2013","5113.15","5113.15","5024.4","5096.5"
"22 Apr 2013","5010.8","5126.65","5010.8","5102.95"
"18 Apr 2013","4850.5","5010.3","4850.1","5000.55"
"17 Apr 2013","4878.5","4948.35","4861.35","4871.95"
"16 Apr 2013","4709.15","4872","4709.15","4860.15"
"15 Apr 2013","4657.1","4764.25","4652.8","4711.7"
"12 Apr 2013","4620.9","4687.05","4616.1","4674.1"
"11 Apr 2013","4636.45","4654.1","4592.45","4639.45"
"10 Apr 2013","4545.45","4624.75","4511.6","4613.45"
"09 Apr 2013","4575.8","4622.35","4499.9","4513.15"
"08 Apr 2013","4568.85","4601.55","4539.4","4543.25"
"05 Apr 2013","4603.95","4607.45","4544","4578.65"
"04 Apr 2013","4662.95","4666.2","4606.7","4615.25"
"03 Apr 2013","4762.45","4777.25","4682.3","4703.85"
"02 Apr 2013","4753.05","4775.15","4715.7","4764.4"
"01 Apr 2013","4750.1","4770.45","4718.4","4749.5"
"28 Mar 2013","4681.15","4748.2","4621.25","4732.25"
"26 Mar 2013","4607.7","4680.15","4604.4","4667.3"
"25 Mar 2013","4700.15","4717.3","4616.7","4629.6"
"22 Mar 2013","4652.85","4683.2","4624.95","4638.2"
"21 Mar 2013","4638.8","4754.8","4634.35","4644.85"
"20 Mar 2013","4725.25","4729.75","4623.25","4628.65"
"19 Mar 2013","4855.15","4856.75","4694.8","4721.95"
"18 Mar 2013","4808.15","4854.55","4794.1","4829.3"
"15 Mar 2013","4908.05","4949.05","4848.3","4867.1"
"14 Mar 2013","4829.15","4936.85","4752.3","4920.1"
"13 Mar 2013","4913.35","4914","4824.25","4834.25"
"12 Mar 2013","4990.6","4999.85","4914.75","4942.55"
"11 Mar 2013","4996.35","5025.55","4981.15","4993.5"
"08 Mar 2013","4897.5","4997.25","4897.5","4988.45"
"07 Mar 2013","4815.8","4887.65","4810.3","4876.35"
"06 Mar 2013","4827.35","4839.3","4809.8","4835"
"05 Mar 2013","4749.5","4805.6","4743.8","4798.6"
"04 Mar 2013","4702.75","4738.25","4682.05","4723.85"
"01 Mar 2013","4698.1","4740.2","4678.65","4718.95"
"28 Feb 2013","4883.7","4898.75","4659.35","4685.35"
"27 Feb 2013","4836.2","4873.4","4818.2","4855"
"26 Feb 2013","4910.95","4910.95","4805.85","4818.75"
"25 Feb 2013","4945.3","4959.7","4901.35","4928.25"
"22 Feb 2013","4922.8","4950.6","4902.5","4922.5"
"21 Feb 2013","5016.65","5023.3","4932.2","4938.6"
"20 Feb 2013","5085.45","5089.15","5039.65","5046.2"
"19 Feb 2013","5044.55","5071.6","5023.5","5065.95"
"18 Feb 2013","5024.45","5056.65","5015.5","5043.3"
"15 Feb 2013","4999.6","5034.1","4989.2","5020.25"
"14 Feb 2013","5049.7","5053.9","5001.8","5012.6"
"13 Feb 2013","5046.35","5074.15","5038.95","5047"
"12 Feb 2013","5017.1","5037.65","5006.65","5031.4"
"11 Feb 2013","5028.2","5037.05","5000.15","5018.8"
"08 Feb 2013","5042.8","5070.9","5004.95","5022.85"
"07 Feb 2013","5042.85","5099.25","5037.95","5049.25"
"06 Feb 2013","5086.5","5097.05","5052.3","5061.2"
"05 Feb 2013","5039.2","5072.5","5039.2","5059.05"
"04 Feb 2013","5087.2","5129.25","5076.3","5086.35"
"01 Feb 2013","5118.05","5127.75","5056.35","5063.6"
"31 Jan 2013","5140.1","5170.5","5105.05","5112.85"
"30 Jan 2013","5162.75","5173.4","5142.6","5152.85"
"29 Jan 2013","5164.75","5216.2","5131.3","5147.15"
"28 Jan 2013","5141.9","5167.25","5129.95","5158.8"
"25 Jan 2013","5089.8","5142.6","5073.05","5132.45"
"24 Jan 2013","5127.05","5140.05","5077.35","5085.6"
"23 Jan 2013","5134.05","5153.7","5089.9","5134.3"
"22 Jan 2013","5133.7","5165.05","5100.5","5111.55"
"21 Jan 2013","5156.2","5160.3","5127.45","5139.6"
"18 Jan 2013","5136.2","5171.65","5133.35","5153.15"
"17 Jan 2013","5122.3","5143.95","5101.5","5119.5"
"16 Jan 2013","5205.05","5205.4","5122.8","5131.3"
"15 Jan 2013","5194.6","5226.25","5161.1","5210.35"
"14 Jan 2013","5127.2","5200.85","5115.85","5187.3"
"11 Jan 2013","5219.55","5220.35","5112.6","5125.3"
"10 Jan 2013","5217.5","5219.35","5173.25","5207.7"
"09 Jan 2013","5211.25","5220.4","5181.5","5191.35"
"08 Jan 2013","5182.25","5220.9","5166.75","5211.85"
"07 Jan 2013","5259.25","5259.25","5176.5","5188.3"
"04 Jan 2013","5236.7","5244.05","5191.95","5237.6"
"03 Jan 2013","5255.75","5255.75","5217.1","5238.95"
"02 Jan 2013","5210.8","5242","5208.95","5237.6"
"01 Jan 2013","5150.9","5184.3","5147.45","5174.95"
"31 Dec 2012","5115.5","5134.95","5109.35","5117.4"
"28 Dec 2012","5122.2","5137.55","5094.8","5124.65"
"27 Dec 2012","5147.8","5150.05","5099.8","5110.95"
"26 Dec 2012","5081.35","5143.9","5058.8","5129.8"
"24 Dec 2012","5084.65","5090.95","5055.65","5069.6"
"21 Dec 2012","5099.3","5099.7","5056.95","5065.95"
"20 Dec 2012","5147.05","5147.05","5088.5","5122.9"
"19 Dec 2012","5160.05","5182.25","5129.25","5138.95"
"18 Dec 2012","5127.3","5158.05","5045.2","5146.5"
"17 Dec 2012","5119.5","5150.05","5098.65","5112.7"
"14 Dec 2012","5093.6","5141.35","5080.2","5135.45"
"13 Dec 2012","5124.95","5164.85","5084","5096.75"
"12 Dec 2012","5152.2","5158.6","5103.25","5114.25"
"11 Dec 2012","5156.05","5204.6","5106.05","5142.7"
"10 Dec 2012","5114.05","5149.25","5089.75","5139.55"
"07 Dec 2012","5139","5148.65","5085.6","5106.85"
"06 Dec 2012","5103","5150.15","5034.1","5131.05"
"05 Dec 2012","5073.75","5097.35","5060.3","5075.2"
"04 Dec 2012","5013.7","5061.2","5009.2","5053.7"
"03 Dec 2012","5029.9","5047.15","4992.8","5017.35"
"30 Nov 2012","4988.25","5054.8","4988.25","5045.65"
"29 Nov 2012","4835.75","4972.4","4835.7","4958.4"
"27 Nov 2012","4750.15","4824.9","4750.15","4820.25"
"26 Nov 2012","4764.05","4764.05","4710.25","4723.8"
"23 Nov 2012","4753.3","4756.2","4707.05","4738.75"
"22 Nov 2012","4744.75","4771.1","4734.15","4740.55"
"21 Nov 2012","4702.3","4733.05","4679.65","4730.05"
"20 Nov 2012","4686.4","4716.05","4674.65","4691.3"
"19 Nov 2012","4692.95","4700.1","4642.9","4660.15"
"16 Nov 2012","4760.3","4771.65","4679.6","4690.55"
"15 Nov 2012","4749.9","4781.6","4706.25","4776.4"
